timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance,year,month,day,hour,minute,time,date,asset_encoded,side_encoded,price_change,price_change_pct,win
2025-03-01 09:30:00,AMZN,BUY,127.0,2223.1642814269912,2222.071972169109,-138.72327575105646,9861.276724248944,2025,3,1,9,30,09:30,2025-03-01,1.0,0.0,-1.0923092578823344,-0.0491330877797843,0
2025-03-01 09:31:00,AMZN,BUY,187.0,988.111846783266,990.9928600219968,538.7494756426626,10400.026199891608,2025,3,1,9,31,09:31,2025-03-01,1.0,0.0,2.881013238730816,0.2915675232626517,1
2025-03-01 09:32:00,TSLA,BUY,47.0,1322.383394770195,1318.6338560486963,-176.228319910442,10223.797879981164,2025,3,1,9,32,09:32,2025-03-01,6.0,0.0,-3.749538721498766,-0.28354399611546577,0
2025-03-01 09:33:00,AMZN,BUY,110.0,1593.9023928427614,1591.5803585157084,-255.4237759758257,9968.37410400534,2025,3,1,9,33,09:33,2025-03-01,1.0,0.0,-2.322034327052961,-0.1456823414959281,0
2025-03-01 09:34:00,AAPL,SELL,71.0,967.156194549034,970.6604252724264,248.80038136087023,10217.17448536621,2025,3,1,9,34,09:34,2025-03-01,0.0,1.0,3.504230723392425,0.36232314316369335,1
2025-03-01 09:35:00,NFLX,BUY,196.0,459.5190818451351,459.6148346342783,18.767546672068192,10235.942032038276,2025,3,1,9,35,09:35,2025-03-01,4.0,0.0,0.09575278914320506,0.020837608910324906,1
2025-03-01 09:36:00,NFLX,SELL,107.0,,2489.7716897913165,-231.4710739704101,10004.470958067866,2025,3,1,9,36,09:36,2025-03-01,4.0,1.0,,,0
2025-03-01 09:37:00,MSFT,SELL,130.0,1750.6236158168058,1749.1736201789167,-188.49943292557785,9815.97152514229,2025,3,1,9,37,09:37,2025-03-01,3.0,1.0,-1.4499956378890602,-0.08282737790056152,0
2025-03-01 09:38:00,AMZN,BUY,89.0,2701.98997297002,2704.594881776848,231.8368838077331,10047.808408950024,2025,3,1,9,38,09:38,2025-03-01,1.0,0.0,2.604908806828007,0.09640704935572719,1
2025-03-01 09:39:00,MSFT,SELL,153.0,3178.469196533772,3177.055092827577,-216.35786704776,9831.450541902264,2025,3,1,9,39,09:39,2025-03-01,3.0,1.0,-1.4141037061949646,-0.044490086854926655,0
2025-03-01 09:40:00,GOOG,BUY,162.0,830.3094694404364,830.4739649413476,26.64827114762147,9858.098813049884,2025,3,1,9,40,09:40,2025-03-01,2.0,0.0,0.16449550091124365,0.01981134829428126,1
2025-03-01 09:41:00,MSFT,SELL,101.0,3137.4177066702687,3135.4272761392253,-201.03348363537637,9657.065329414509,2025,3,1,9,41,09:41,2025-03-01,3.0,1.0,-1.9904305310433301,-0.06344168093434291,0
2025-03-01 09:42:00,TSLA,SELL,181.0,3350.201516036212,3348.979827610177,-221.12560511236097,9435.939724302149,2025,3,1,9,42,09:42,2025-03-01,6.0,1.0,-1.2216884260351435,-0.03646611764060638,0
2025-03-01 09:43:00,AAPL,BUY,25.0,1076.9055912598328,1072.0553180313468,-121.25683071215008,9314.682893589996,2025,3,1,9,43,09:43,2025-03-01,0.0,0.0,-4.850273228486003,-0.45038982691248214,0
2025-03-01 09:44:00,GOOG,SELL,150.0,2997.3973948063026,2999.8264904840357,364.3643516599013,9679.047245249898,2025,3,1,9,44,09:44,2025-03-01,2.0,1.0,2.4290956777331303,0.08104016110583505,1
2025-03-01 09:45:00,NFLX,BUY,113.0,990.8086600236684,990.2168345266816,-66.8762811595036,9612.170964090394,2025,3,1,9,45,09:45,2025-03-01,4.0,0.0,-0.5918254969867576,-0.05973156279968527,0
2025-03-01 09:46:00,TSLA,BUY,165.0,2937.857104394736,2938.154981818936,49.1497749930204,9661.320739083414,2025,3,1,9,46,09:46,2025-03-01,6.0,0.0,0.29787742420012364,0.010139275451979242,1
2025-03-01 09:47:00,AMZN,BUY,129.0,3179.804913063904,3179.877765891043,9.398014700967906,9670.718753784382,2025,3,1,9,47,09:47,2025-03-01,1.0,0.0,0.07285282713883134,0.0022911099621087737,1
2025-03-01 09:48:00,GOOG,SELL,160.0,3389.102873710281,3388.290383240138,-129.998475222892,9540.72027856149,2025,3,1,9,48,09:48,2025-03-01,2.0,1.0,-0.8124904701430751,-0.023973614859722055,0
2025-03-01 09:49:00,NFLX,BUY,48.0,2028.9754295120404,2029.4649692193696,23.49790595180093,9564.21818451329,2025,3,1,9,49,09:49,2025-03-01,4.0,0.0,0.48953970732918606,0.024127433985088632,1
2025-03-01 09:50:00,GOOG,SELL,135.0,1937.287441936936,1934.2552177364853,-409.3502670607734,9154.867917452517,2025,3,1,9,50,09:50,2025-03-01,2.0,1.0,-3.032224200450628,-0.1565190655145606,0
2025-03-01 09:51:00,AMZN,BUY,67.0,399.80266918502525,397.63896867353833,-144.9679342696238,9009.899983182891,2025,3,1,9,51,09:51,2025-03-01,1.0,0.0,-2.1637005114869226,-0.5411921125733107,0
2025-03-01 09:52:00,MSFT,SELL,66.0,1911.1260496546424,1915.865135019534,312.7796340828377,9322.679617265732,2025,3,1,9,52,09:52,2025-03-01,3.0,1.0,4.73908536489148,0.24797345867102147,1
2025-03-01 09:53:00,NFLX,SELL,185.0,2945.330874175157,2944.967714098708,-67.18461414311605,9255.495003122616,2025,3,1,9,53,09:53,2025-03-01,4.0,1.0,-0.36316007644927595,-0.012330026471167838,0
2025-03-01 09:54:00,GOOG,BUY,117.0,81.52937924213401,82.93328805664123,164.25733129734456,9419.75233441996,2025,3,1,9,54,09:54,2025-03-01,2.0,0.0,1.4039088145072185,1.721966765302789,1
2025-03-01 09:55:00,NVDA,SELL,108.0,3185.121100982996,3182.412762765802,-264.9497902786788,9322.25215860099,2025,3,1,9,55,09:55,2025-03-01,5.0,1.0,-2.7083382171936137,-0.08503093387431213,0
2025-03-01 09:56:00,NFLX,SELL,93.0,2037.856998985337,2036.6869535708404,-108.81422354818368,9213.437935052809,2025,3,1,9,56,09:56,2025-03-01,4.0,1.0,-1.1700454144965988,-0.05741548180658272,0
2025-03-01 09:57:00,MSFT,BUY,74.0,2266.3292407195486,2265.593988394004,-54.40867209029148,9159.029262962516,2025,3,1,9,57,09:57,2025-03-01,3.0,0.0,-0.7352523255444794,-0.03244243212036749,0
2025-03-01 09:58:00,AAPL,BUY,13.0,2568.154565198933,2563.113730625793,-65.53084945082355,9093.498413511692,2025,3,1,9,58,09:58,2025-03-01,0.0,0.0,-5.040834573140273,-0.1962823671693531,0
2025-03-01 09:59:00,NVDA,BUY,121.0,3253.1711484570246,3258.507159316131,645.6573139518755,9739.155727463569,2025,3,1,9,59,09:59,2025-03-01,5.0,0.0,5.336010859106409,0.16402490418117943,1
2025-03-01 10:00:00,NVDA,BUY,83.0,2445.5033402139734,2447.144919917681,136.25111540772423,9875.40684287129,2025,3,1,10,0,10:00,2025-03-01,5.0,0.0,1.6415797037075208,0.06712645518463647,1
2025-03-01 10:01:00,NVDA,SELL,172.0,1567.691681705625,1562.8672382030925,-829.8042824356125,9045.602560435678,2025,3,1,10,1,10:01,2025-03-01,5.0,1.0,-4.824443502532404,-0.3077418575879335,0
2025-03-01 10:02:00,AMZN,SELL,62.0,3012.655628281027,3017.986044017177,330.4857756412948,9376.088336076971,2025,3,1,10,2,10:02,2025-03-01,1.0,1.0,5.3304157361499165,0.17693412038571982,1
2025-03-01 10:03:00,NFLX,SELL,196.0,3330.486145525113,3330.4820238580483,-0.8078467446885043,9375.280489332285,2025,3,1,10,3,10:03,2025-03-01,4.0,1.0,-0.004121667064737267,-0.00012375571867413997,0
2025-03-01 10:04:00,AAPL,SELL,175.0,2193.169073480678,2193.1534911445683,-2.726908819192886,9372.553580513091,2025,3,1,10,4,10:04,2025-03-01,0.0,1.0,-0.015582336109673633,-0.0007104940653272857,0
2025-03-01 10:05:00,AMZN,SELL,158.0,2689.299459824221,2691.5412546882776,354.20358852090703,9726.757169034,2025,3,1,10,5,10:05,2025-03-01,1.0,1.0,2.2417948640568284,0.08335980791828061,1
2025-03-01 10:06:00,MSFT,SELL,163.0,1955.9067727876145,1955.0922632719248,-132.76505105741762,9593.99211797658,2025,3,1,10,6,10:06,2025-03-01,3.0,1.0,-0.8145095156896787,-0.041643575605028266,0
2025-03-01 10:07:00,GOOG,BUY,51.0,433.1326179508832,433.492829708024,18.37079961418385,9612.362917590764,2025,3,1,10,7,10:07,2025-03-01,2.0,0.0,0.360211757140803,0.08316431093205053,1
2025-03-01 10:08:00,MSFT,SELL,53.0,2157.6588323584374,2157.75468012932,5.079931856786061,9617.44284944755,2025,3,1,10,8,10:08,2025-03-01,3.0,1.0,0.09584777088275587,0.004442211597372374,1
2025-03-01 10:09:00,MSFT,BUY,138.0,2015.7476678979767,2016.7957941821624,144.64142721764802,9762.0842766652,2025,3,1,10,9,10:09,2025-03-01,3.0,0.0,1.0481262841856278,0.05199689925865646,1
2025-03-01 10:10:00,MSFT,BUY,171.0,1776.0790932278123,1776.9508990335498,149.0787927811116,9911.163069446313,2025,3,1,10,10,10:10,2025-03-01,3.0,0.0,0.8718058057374947,0.049085978719173556,1
2025-03-01 10:11:00,AMZN,BUY,103.0,1997.340154765903,1998.5754501248089,127.23542196728296,10038.398491413594,2025,3,1,10,11,10:11,2025-03-01,1.0,0.0,1.235295358905887,0.06184701969558456,1
2025-03-01 10:12:00,NVDA,SELL,1.0,1219.8414115788055,1220.288710585765,0.4472990069593834,10038.845790420552,2025,3,1,10,12,10:12,2025-03-01,5.0,1.0,0.4472990069596108,0.036668619602009137,1
2025-03-01 10:13:00,AAPL,BUY,2.0,2814.9831738126086,2816.565909286993,3.165470948768416,10042.011261369322,2025,3,1,10,13,10:13,2025-03-01,0.0,0.0,1.582735474384208,0.056225397334810835,1
2025-03-01 10:14:00,TSLA,BUY,101.0,888.735804508494,891.0153253481491,230.2316048051657,10272.242866174489,2025,3,1,10,14,10:14,2025-03-01,6.0,0.0,2.279520839655106,0.25649026719653445,1
2025-03-01 10:15:00,GOOG,SELL,133.0,1540.60366193645,1539.0843376843586,-202.07012552814783,10070.17274064634,2025,3,1,10,15,10:15,2025-03-01,2.0,1.0,-1.5193242520913373,-0.09861876156919128,0
2025-03-01 10:16:00,TSLA,BUY,160.0,2511.6858119476246,2509.6797735610644,-320.9661418496398,9749.2065987967,2025,3,1,10,16,10:16,2025-03-01,6.0,0.0,-2.006038386560249,-0.07986820553024171,0
2025-03-01 10:17:00,MSFT,BUY,109.0,1989.9118005357968,1988.087340217594,-198.8661746840676,9550.340424112632,2025,3,1,10,17,10:17,2025-03-01,3.0,0.0,-1.8244603182029095,-0.09168548664878824,0
2025-03-01 10:18:00,GOOG,,95.0,500.2378666075586,499.0066384137755,-116.96667840939682,9433.373745703237,2025,3,1,10,18,10:18,2025-03-01,2.0,,-1.2312281937831244,-0.2461285472315183,0
2025-03-01 10:19:00,AMZN,BUY,39.0,1759.2366978612292,1761.1328563246573,73.95018007369345,9507.32392577693,2025,3,1,10,19,10:19,2025-03-01,1.0,0.0,1.896158463428037,0.10778302122353796,1
2025-03-01 10:20:00,MSFT,BUY,156.0,2626.8528166514525,2629.593911525325,427.6108003241097,9934.93472610104,2025,3,1,10,20,10:20,2025-03-01,3.0,0.0,2.7410948738724983,0.10434900868814853,1
2025-03-01 10:21:00,GOOG,BUY,71.0,292.82585098369503,291.81145967863966,-72.02178265893122,9862.912943442108,2025,3,1,10,21,10:21,2025-03-01,2.0,0.0,-1.0143913050553692,-0.3464145332960552,0
2025-03-01 10:22:00,AMZN,SELL,51.0,2988.2347324791344,2988.087207066308,-7.523796054142622,9855.389147387965,2025,3,1,10,22,10:22,2025-03-01,1.0,1.0,-0.14752541282632592,-0.004936874979159824,0
2025-03-01 10:23:00,GOOG,BUY,116.0,1813.717521108076,1813.312957851561,-46.92933775574875,9808.459809632215,2025,3,1,10,23,10:23,2025-03-01,2.0,0.0,-0.4045632565150754,-0.022305747824937522,0
2025-03-01 10:24:00,NVDA,SELL,130.0,1872.546454632672,1874.532961697022,258.2459183655601,10066.705727997776,2025,3,1,10,24,10:24,2025-03-01,5.0,1.0,1.9865070643500076,0.10608586288662679,1
2025-03-01 10:25:00,AAPL,SELL,75.0,1995.8281200824256,1996.9183245711308,81.76533665289298,10148.471064650668,2025,3,1,10,25,10:25,2025-03-01,0.0,1.0,1.0902044887052398,0.05462416716827377,1
2025-03-01 10:26:00,MSFT,SELL,48.0,890.3024706964969,894.1731240305929,185.79136003660824,10334.262424687277,2025,3,1,10,26,10:26,2025-03-01,3.0,1.0,3.870653334096005,0.4347571147441538,1
2025-03-01 10:27:00,AAPL,SELL,27.0,1363.638545884521,1365.1119308526224,39.78139413874737,10374.043818826023,2025,3,1,10,27,10:27,2025-03-01,0.0,1.0,1.4733849681015272,0.10804805808314985,1
2025-03-01 10:28:00,NVDA,BUY,176.0,2357.6815096351806,2357.509739805686,-30.231489991063427,10343.812328834962,2025,3,1,10,28,10:28,2025-03-01,5.0,0.0,-0.17176982949467856,-0.00728554000159494,0
2025-03-01 10:29:00,TSLA,BUY,192.0,1412.7261077615558,1413.327233479452,-363.47437141801714,10382.284374780314,2025,3,1,10,29,10:29,2025-03-01,6.0,0.0,0.6011257178961387,0.042550761580290586,0
2025-03-01 10:30:00,GOOG,BUY,198.0,3285.658229259881,3285.1951000469835,-91.69958415369638,10290.584790626615,2025,3,1,10,30,10:30,2025-03-01,2.0,0.0,-0.46312921289745645,-0.014095477392418254,0
2025-03-01 10:31:00,NFLX,BUY,177.0,3176.885112438464,3180.4764938711423,635.6745135840397,10926.259304210656,2025,3,1,10,31,10:31,2025-03-01,4.0,0.0,3.5913814326781903,0.11304725558430954,1
2025-03-01 10:32:00,MSFT,SELL,137.0,657.1943731034422,653.2071417101043,-546.2507008872894,10380.008603323367,2025,3,1,10,32,10:32,2025-03-01,3.0,1.0,-3.987231393337879,-0.6067050413881572,0
2025-03-01 10:33:00,GOOG,SELL,33.0,735.0591505063909,736.3225718735487,41.69290511620659,10421.701508439572,2025,3,1,10,33,10:33,2025-03-01,2.0,1.0,1.2634213671577754,0.1718802311742381,1
2025-03-01 10:34:00,NFLX,BUY,23.0,1468.0230538312444,1469.4733949689498,33.357846167225034,10455.0593546068,2025,3,1,10,34,10:34,2025-03-01,4.0,0.0,1.4503411377054363,0.09879552871600607,1
2025-03-01 10:35:00,TSLA,SELL,93.0,2061.8713766213723,2064.7020803711434,263.2554487287166,10718.314803335516,2025,3,1,10,35,10:35,2025-03-01,6.0,1.0,2.8307037497711462,0.13728808604975154,1
2025-03-01 10:36:00,AAPL,BUY,104.0,3094.3143182621384,3096.027404090407,178.1609261399244,10896.47572947544,2025,3,1,10,36,10:36,2025-03-01,0.0,0.0,1.713085828268504,0.055362372793162966,1
2025-03-01 10:37:00,GOOG,BUY,126.0,483.2872422720279,484.3447759875149,133.24924815136342,11029.724977626804,2025,3,1,10,37,10:37,2025-03-01,2.0,0.0,1.0575337154869544,0.21882094601034396,1
2025-03-01 10:38:00,NFLX,SELL,70.0,2794.036694606816,2793.211526682807,-57.76175468061865,10971.963222946186,2025,3,1,10,38,10:38,2025-03-01,4.0,1.0,-0.8251679240092926,-0.02953318135019742,0
2025-03-01 10:39:00,GOOG,SELL,188.0,468.95491927284905,468.89059923784095,-12.092166581524452,10959.87105636466,2025,3,1,10,39,10:39,2025-03-01,2.0,1.0,-0.06432003500810879,-0.013715611536358759,0
2025-03-01 10:40:00,AAPL,SELL,145.0,1965.9849870788269,1964.931553096552,-152.74792742987643,10807.123128934783,2025,3,1,10,40,10:40,2025-03-01,0.0,1.0,-1.0534339822747825,-0.05358301254578932,0
2025-03-01 10:41:00,TSLA,SELL,130.0,2049.460292421542,2048.5458911231653,-118.87216878895288,10688.250960145831,2025,3,1,10,41,10:41,2025-03-01,6.0,1.0,-0.9144012983765606,-0.044616687708359984,0
2025-03-01 10:42:00,NVDA,BUY,39.0,3375.842720269403,3377.311643086013,57.28798984780178,10745.538949993634,2025,3,1,10,42,10:42,2025-03-01,5.0,0.0,1.468922816610302,0.043512774093133026,1
2025-03-01 10:43:00,AAPL,BUY,14.0,2643.834725374528,2645.210468115524,19.260398373956377,10764.79934836759,2025,3,1,10,43,10:43,2025-03-01,0.0,0.0,1.3757427409959746,0.052035882870896395,1
2025-03-01 10:44:00,GOOG,SELL,80.0,2545.573877241754,2544.771293887815,-64.2066683151279,10700.59268005246,2025,3,1,10,44,10:44,2025-03-01,2.0,1.0,-0.8025833539390987,-0.0315285822625087,0
2025-03-01 10:45:00,AMZN,BUY,165.0,136.32381279666305,134.75976180613898,-258.0684134364709,10442.52426661599,2025,3,1,10,45,10:45,2025-03-01,1.0,0.0,-1.5640509905240663,-1.1473057849819406,0
2025-03-01 10:46:00,AAPL,SELL,88.0,2658.9792416493938,2657.137394277672,-162.08256871157573,10280.441697904414,2025,3,1,10,46,10:46,2025-03-01,0.0,1.0,-1.8418473717219968,-0.06926896392690447,0
2025-03-01 10:47:00,AAPL,BUY,68.0,2389.487956675425,2390.7902482381264,88.5558262637096,10368.997524168124,2025,3,1,10,47,10:47,2025-03-01,0.0,0.0,1.3022915627016118,0.05450086321060743,1
2025-03-01 10:48:00,AMZN,BUY,29.0,2393.177503551953,2390.673388513755,-72.6193361077435,10296.37818806038,2025,3,1,10,48,10:48,2025-03-01,1.0,0.0,-2.5041150381980515,-0.10463557485733695,0
2025-03-01 10:49:00,GOOG,SELL,110.0,224.7761188845895,221.90591748632536,-315.7221538090542,9980.656034251328,2025,3,1,10,49,10:49,2025-03-01,2.0,1.0,-2.870201398264129,-1.2769156316547239,0
2025-03-01 10:50:00,AAPL,SELL,19.0,1402.085821904726,1403.4941861510072,26.758920679344328,10007.414954930671,2025,3,1,10,50,10:50,2025-03-01,0.0,1.0,1.4083642462812804,0.10044779173132394,1
2025-03-01 10:51:00,NVDA,BUY,146.0,446.2252701488083,444.4867098125172,-253.82980909849664,9753.585145832174,2025,3,1,10,51,10:51,2025-03-01,5.0,0.0,-1.7385603362911297,-0.3896149439746768,0
2025-03-01 10:52:00,AMZN,SELL,159.0,3196.485320222996,3198.483147281971,317.65450237701907,10071.239648209194,2025,3,1,10,52,10:52,2025-03-01,1.0,1.0,1.9978270589749627,0.0625007424978754,1
2025-03-01 10:53:00,AAPL,SELL,140.0,1315.6749239876433,1313.929416673899,-244.3710239242455,9826.868624284947,2025,3,1,10,53,10:53,2025-03-01,0.0,1.0,-1.7455073137443833,-0.13267010580804967,0
2025-03-01 10:54:00,AMZN,BUY,160.0,3072.9672795404044,3071.2936212862865,-267.785320658877,9559.08330362607,2025,3,1,10,54,10:54,2025-03-01,1.0,0.0,-1.6736582541179814,-0.05446391392648656,0
2025-03-01 10:55:00,AAPL,BUY,68.0,1146.199929022374,1146.2662547617556,4.510150277954381,9563.593453904024,2025,3,1,10,55,10:55,2025-03-01,0.0,0.0,0.06632573938168207,0.005786576818082091,1
2025-03-01 10:56:00,AAPL,BUY,151.0,2365.5175839914727,2363.8510997722497,-251.63911710268712,9311.954336801338,2025,3,1,10,56,10:56,2025-03-01,0.0,0.0,-1.6664842192230935,-0.07044903113386035,0
2025-03-01 10:57:00,MSFT,BUY,186.0,82.62008471247407,80.01183359979154,-485.13470695894944,8826.819629842388,2025,3,1,10,57,10:57,2025-03-01,3.0,0.0,-2.608251112682524,-3.156921373004508,0
